pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
152,0,0,0,11,0,0,0,264,264,99999,0,0,1520,0.282,74.448,0.4,0.4
152,0,1,0,21,0,0,0,432,432,99999,0,0,1521,0.165,71.28,0.4,0.4
152,0,2,0,159,0,0,0,336,336,99999,0,0,1522,0.245,82.32,0.5,0.5
152,0,3,0,48,0,0,0,360,360,99999,0,0,1523,0.275,99.0,0.4,0.4
152,0,4,0,128,0,0,0,8,8,99999,0,0,1524,1.0,8.0,0.5,0.5
152,0,5,0,183,0,0,0,288,288,99999,0,0,1525,0.241,69.408,0.5,0.5
152,0,6,0,431,0,0,0,10,10,99999,0,0,1526,0.73,7.3,0.6,0.6
152,0,7,0,395,0,0,0,36,36,99999,0,0,1527,0.461,16.596,0.6,0.6
152,0,8,0,337,0,0,0,240,240,99999,0,0,1528,0.336,80.64,0.6,0.6
152,0,9,0,95,0,0,0,240,240,99999,0,0,1529,0.409,98.16,0.5,0.5
153,0,0,0,198,0,0,0,288,288,99999,0,0,1530,0.07,20.16,0.5,0.5
153,0,1,0,130,0,0,0,24,24,99999,0,0,1531,0.615,14.76,0.5,0.5
153,0,2,0,490,0,0,0,27,27,99999,0,0,1532,3.0,81.0,0.6,0.6
153,0,3,0,270,0,0,0,80,80,99999,0,0,1533,0.924,73.92,0.6,0.6
153,0,4,0,153,0,0,0,42,42,99999,0,0,1534,0.43,18.06,0.5,0.5
153,0,5,0,30,0,0,0,24,24,99999,0,0,1535,0.387,9.288,0.4,0.4
153,0,6,0,459,0,0,0,36,36,99999,0,0,1536,1.631,58.716,0.6,0.6
153,0,7,0,185,0,0,0,120,120,99999,0,0,1537,0.532,63.84,0.5,0.5
153,0,8,0,384,0,0,0,12,12,99999,0,0,1538,3.9,46.8,0.6,0.6
153,0,9,0,387,0,0,0,27,27,99999,0,0,1539,1.0,27.0,0.6,0.6
154,0,0,0,41,0,0,0,80,80,99999,0,0,1540,0.152,12.16,0.4,0.4
154,0,1,0,18,0,0,0,30,30,99999,0,0,1541,0.333,9.99,0.4,0.4
154,0,2,0,197,0,0,0,432,432,99999,0,0,1542,0.164,70.848,0.5,0.5
154,0,3,0,50,0,0,0,27,27,99999,0,0,1543,3.0,81.0,0.5,0.5
154,0,4,0,230,0,0,0,60,60,99999,0,0,1544,0.108,6.48,0.6,0.6
154,0,5,0,206,0,0,0,120,120,99999,0,0,1545,0.155,18.6,0.6,0.6
154,0,6,0,19,0,0,0,12,12,99999,0,0,1546,0.28,3.36,0.4,0.4
154,0,7,0,154,0,0,0,360,360,99999,0,0,1547,0.274,98.64,0.5,0.5
154,0,8,0,464,0,0,0,336,336,99999,0,0,1548,0.259,87.024,0.6,0.6
154,0,9,0,140,0,0,0,10,10,99999,0,0,1549,6.27,62.7,0.5,0.5
155,0,0,0,11,0,0,0,264,264,99999,0,0,1550,0.282,74.448,0.4,0.4
155,0,1,0,118,0,0,0,180,180,99999,0,0,1551,0.1,18.0,0.5,0.5
155,0,2,0,39,0,0,0,360,360,99999,0,0,1552,0.276,99.36,0.4,0.4
155,0,3,0,18,0,0,0,30,30,99999,0,0,1553,0.333,9.99,0.4,0.4
155,0,4,0,25,0,0,0,30,30,99999,0,0,1554,0.454,13.62,0.4,0.4
155,0,5,0,393,0,0,0,36,36,99999,0,0,1555,0.169,6.084,0.6,0.6
155,0,6,0,196,0,0,0,27,27,99999,0,0,1556,2.5,67.5,0.5,0.5
155,0,7,0,418,0,0,0,27,27,99999,0,0,1557,1.5,40.5,0.6,0.6
155,0,8,0,92,0,0,0,30,30,99999,0,0,1558,0.348,10.44,0.5,0.5
155,0,9,0,80,0,0,0,32,32,99999,0,0,1559,0.468,14.976,0.5,0.5
156,0,0,0,144,0,0,0,360,360,99999,0,0,1560,0.275,99.0,0.5,0.5
156,0,1,0,79,0,0,0,24,24,99999,0,0,1561,0.429,10.296,0.5,0.5
156,0,2,0,228,0,0,0,228,228,99999,0,0,1562,0.397,90.516,0.6,0.6
156,0,3,0,96,0,0,0,96,96,99999,0,0,1563,0.668,64.128,0.5,0.5
156,0,4,0,302,0,0,0,336,336,99999,0,0,1564,0.229,76.944,0.6,0.6
156,0,5,0,102,0,0,0,24,24,99999,0,0,1565,0.479,11.496,0.5,0.5
156,0,6,0,62,0,0,0,60,60,99999,0,0,1566,0.15,9.0,0.5,0.5
156,0,7,0,48,0,0,0,360,360,99999,0,0,1567,0.275,99.0,0.4,0.4
156,0,8,0,59,0,0,0,36,36,99999,0,0,1568,0.363,13.068,0.5,0.5
156,0,9,0,11,0,0,0,264,264,99999,0,0,1569,0.282,74.448,0.4,0.4
157,0,0,0,364,0,0,0,60,60,99999,0,0,1570,0.16,9.6,0.6,0.6
157,0,1,0,6,0,0,0,10,10,99999,0,0,1571,0.34,3.4,0.4,0.4
157,0,2,0,35,0,0,0,192,192,99999,0,0,1572,0.361,69.312,0.4,0.4
157,0,3,0,41,0,0,0,80,80,99999,0,0,1573,0.152,12.16,0.4,0.4
157,0,4,0,443,0,0,0,720,720,99999,0,0,1574,0.142,102.24,0.6,0.6
157,0,5,0,85,0,0,0,24,24,99999,0,0,1575,0.392,9.408,0.5,0.5
157,0,6,0,111,0,0,0,27,27,99999,0,0,1576,3.0,81.0,0.5,0.5
157,0,7,0,161,0,0,0,210,210,99999,0,0,1577,0.114,23.94,0.5,0.5
157,0,8,0,483,0,0,0,30,30,99999,0,0,1578,0.303,9.09,0.6,0.6
157,0,9,0,169,0,0,0,80,80,99999,0,0,1579,1.046,83.68,0.5,0.5
158,0,0,0,294,0,0,0,36,36,99999,0,0,1580,0.144,5.184,0.6,0.6
158,0,1,0,152,0,0,0,12,12,99999,0,0,1581,0.708,8.496,0.5,0.5
158,0,2,0,480,0,0,0,27,27,99999,0,0,1582,3.0,81.0,0.6,0.6
158,0,3,0,155,0,0,0,54,54,99999,0,0,1583,0.286,15.444,0.5,0.5
158,0,4,0,477,0,0,0,45,45,99999,0,0,1584,0.254,11.43,0.6,0.6
158,0,5,0,221,0,0,0,20,20,99999,0,0,1585,1.0,20.0,0.6,0.6
158,0,6,0,111,0,0,0,27,27,99999,0,0,1586,3.0,81.0,0.5,0.5
158,0,7,0,81,0,0,0,12,12,99999,0,0,1587,0.248,2.976,0.5,0.5
158,0,8,0,121,0,0,0,3,3,99999,0,0,1588,15.0,45.0,0.5,0.5
158,0,9,0,60,0,0,0,36,36,99999,0,0,1589,0.263,9.468,0.5,0.5
159,0,0,0,0,0,0,0,36,36,99999,0,0,1590,1.602,57.672,0.4,0.4
159,0,1,0,54,0,0,0,336,336,99999,0,0,1591,0.274,92.064,0.5,0.5
159,0,2,0,29,0,0,0,360,360,99999,0,0,1592,0.274,98.64,0.4,0.4
159,0,3,0,23,0,0,0,210,210,99999,0,0,1593,0.11,23.1,0.4,0.4
159,0,4,0,282,0,0,0,72,72,99999,0,0,1594,0.144,10.368,0.6,0.6
159,0,5,0,123,0,0,0,20,20,99999,0,0,1595,0.28,5.6,0.5,0.5
159,0,6,0,320,0,0,0,384,384,99999,0,0,1596,0.254,97.536,0.6,0.6
159,0,7,0,80,0,0,0,32,32,99999,0,0,1597,0.468,14.976,0.5,0.5
159,0,8,0,108,0,0,0,210,210,99999,0,0,1598,0.108,22.68,0.5,0.5
159,0,9,0,459,0,0,0,36,36,99999,0,0,1599,1.631,58.716,0.6,0.6
160,0,0,0,180,0,0,0,216,216,99999,0,0,1600,0.408,88.128,0.5,0.5
160,0,1,0,10,0,0,0,210,210,99999,0,0,1601,0.118,24.78,0.4,0.4
160,0,2,0,41,0,0,0,80,80,99999,0,0,1602,0.152,12.16,0.4,0.4
160,0,3,0,149,0,0,0,240,240,99999,0,0,1603,0.355,85.2,0.5,0.5
160,0,4,0,34,0,0,0,336,336,99999,0,0,1604,0.233,78.288,0.4,0.4
160,0,5,0,144,0,0,0,360,360,99999,0,0,1605,0.275,99.0,0.5,0.5
160,0,6,0,348,0,0,0,192,192,99999,0,0,1606,0.397,76.224,0.6,0.6
160,0,7,0,198,0,0,0,288,288,99999,0,0,1607,0.07,20.16,0.5,0.5
160,0,8,0,132,0,0,0,264,264,99999,0,0,1608,0.3,79.2,0.5,0.5
160,0,9,0,33,0,0,0,240,240,99999,0,0,1609,0.409,98.16,0.4,0.4
161,0,0,0,342,0,0,0,72,72,99999,0,0,1610,0.65,46.8,0.6,0.6
161,0,1,0,164,0,0,0,384,384,99999,0,0,1611,0.277,106.368,0.5,0.5
161,0,2,0,64,0,0,0,24,24,99999,0,0,1612,0.334,8.016,0.5,0.5
161,0,3,0,162,0,0,0,24,24,99999,0,0,1613,0.698,16.752,0.5,0.5
161,0,4,0,32,0,0,0,96,96,99999,0,0,1614,0.125,12.0,0.4,0.4
161,0,5,0,324,0,0,0,216,216,99999,0,0,1615,0.38,82.08,0.6,0.6
161,0,6,0,348,0,0,0,192,192,99999,0,0,1616,0.397,76.224,0.6,0.6
161,0,7,0,0,0,0,0,36,36,99999,0,0,1617,1.602,57.672,0.4,0.4
161,0,8,0,426,0,0,0,36,36,99999,0,0,1618,0.408,14.688,0.6,0.6
161,0,9,0,329,0,0,0,40,40,99999,0,0,1619,0.31,12.4,0.6,0.6
162,0,0,0,404,0,0,0,60,60,99999,0,0,1620,0.408,24.48,0.6,0.6
162,0,1,0,0,0,0,0,36,36,99999,0,0,1621,1.602,57.672,0.4,0.4
162,0,2,0,196,0,0,0,27,27,99999,0,0,1622,2.5,67.5,0.5,0.5
162,0,3,0,133,0,0,0,14,14,99999,0,0,1623,0.439,6.146,0.5,0.5
162,0,4,0,3,0,0,0,312,312,99999,0,0,1624,0.324,101.088,0.4,0.4
162,0,5,0,49,0,0,0,240,240,99999,0,0,1625,0.408,97.92,0.4,0.4
162,0,6,0,83,0,0,0,384,384,99999,0,0,1626,0.278,106.752,0.5,0.5
162,0,7,0,354,0,0,0,7,7,99999,0,0,1627,0.82,5.74,0.6,0.6
162,0,8,0,384,0,0,0,12,12,99999,0,0,1628,3.9,46.8,0.6,0.6
162,0,9,0,33,0,0,0,240,240,99999,0,0,1629,0.409,98.16,0.4,0.4
163,0,0,0,231,0,0,0,24,24,99999,0,0,1630,0.514,12.336,0.6,0.6
163,0,1,0,280,0,0,0,24,24,99999,0,0,1631,0.264,6.336,0.6,0.6
163,0,2,0,483,0,0,0,30,30,99999,0,0,1632,0.303,9.09,0.6,0.6
163,0,3,0,170,0,0,0,60,60,99999,0,0,1633,0.59,35.4,0.5,0.5
163,0,4,0,296,0,0,0,20,20,99999,0,0,1634,0.435,8.7,0.6,0.6
163,0,5,0,196,0,0,0,27,27,99999,0,0,1635,2.5,67.5,0.5,0.5
163,0,6,0,327,0,0,0,8,8,99999,0,0,1636,1.0,8.0,0.6,0.6
163,0,7,0,106,0,0,0,24,24,99999,0,0,1637,0.49,11.76,0.5,0.5
163,0,8,0,29,0,0,0,360,360,99999,0,0,1638,0.274,98.64,0.4,0.4
163,0,9,0,3,0,0,0,312,312,99999,0,0,1639,0.324,101.088,0.4,0.4
164,0,0,0,466,0,0,0,16,16,99999,0,0,1640,0.381,6.096,0.6,0.6
164,0,1,0,267,0,0,0,528,528,99999,0,0,1641,0.183,96.624,0.6,0.6
164,0,2,0,313,0,0,0,12,12,99999,0,0,1642,0.375,4.5,0.6,0.6
164,0,3,0,102,0,0,0,24,24,99999,0,0,1643,0.479,11.496,0.5,0.5
164,0,4,0,416,0,0,0,20,20,99999,0,0,1644,0.562,11.24,0.6,0.6
164,0,5,0,61,0,0,0,108,108,99999,0,0,1645,0.229,24.732,0.5,0.5
164,0,6,0,70,0,0,0,24,24,99999,0,0,1646,0.437,10.488,0.5,0.5
164,0,7,0,11,0,0,0,264,264,99999,0,0,1647,0.282,74.448,0.4,0.4
164,0,8,0,60,0,0,0,36,36,99999,0,0,1648,0.263,9.468,0.5,0.5
164,0,9,0,170,0,0,0,60,60,99999,0,0,1649,0.59,35.4,0.5,0.5
165,0,0,0,198,0,0,0,288,288,99999,0,0,1650,0.07,20.16,0.5,0.5
165,0,1,0,148,0,0,0,360,360,99999,0,0,1651,0.275,99.0,0.5,0.5
165,0,2,0,402,0,0,0,77,77,99999,0,0,1652,0.2,15.4,0.6,0.6
165,0,3,0,1,0,0,0,72,72,99999,0,0,1653,0.125,9.0,0.4,0.4
165,0,4,0,30,0,0,0,24,24,99999,0,0,1654,0.387,9.288,0.4,0.4
165,0,5,0,178,0,0,0,96,96,99999,0,0,1655,0.732,70.272,0.5,0.5
165,0,6,0,93,0,0,0,30,30,99999,0,0,1656,0.281,8.43,0.5,0.5
165,0,7,0,185,0,0,0,120,120,99999,0,0,1657,0.532,63.84,0.5,0.5
165,0,8,0,315,0,0,0,20,20,99999,0,0,1658,0.228,4.56,0.6,0.6
165,0,9,0,27,0,0,0,336,336,99999,0,0,1659,0.267,89.712,0.4,0.4
166,0,0,0,220,0,0,0,20,20,99999,0,0,1660,1.0,20.0,0.6,0.6
166,0,1,0,302,0,0,0,336,336,99999,0,0,1661,0.229,76.944,0.6,0.6
166,0,2,0,14,0,0,0,12,12,99999,0,0,1662,0.41,4.92,0.4,0.4
166,0,3,0,342,0,0,0,72,72,99999,0,0,1663,0.65,46.8,0.6,0.6
166,0,4,0,223,0,0,0,24,24,99999,0,0,1664,0.522,12.528,0.6,0.6
166,0,5,0,49,0,0,0,240,240,99999,0,0,1665,0.408,97.92,0.4,0.4
166,0,6,0,301,0,0,0,384,384,99999,0,0,1666,0.28,107.52,0.6,0.6
166,0,7,0,473,0,0,0,100,100,99999,0,0,1667,0.1,10.0,0.6,0.6
166,0,8,0,407,0,0,0,288,288,99999,0,0,1668,0.07,20.16,0.6,0.6
166,0,9,0,5,0,0,0,192,192,99999,0,0,1669,0.417,80.064,0.4,0.4
167,0,0,0,480,0,0,0,27,27,99999,0,0,1670,3.0,81.0,0.6,0.6
167,0,1,0,183,0,0,0,288,288,99999,0,0,1671,0.241,69.408,0.5,0.5
167,0,2,0,58,0,0,0,264,264,99999,0,0,1672,0.276,72.864,0.5,0.5
167,0,3,0,109,0,0,0,264,264,99999,0,0,1673,0.283,74.712,0.5,0.5
167,0,4,0,102,0,0,0,24,24,99999,0,0,1674,0.479,11.496,0.5,0.5
167,0,5,0,219,0,0,0,24,24,99999,0,0,1675,0.192,4.608,0.6,0.6
167,0,6,0,171,0,0,0,24,24,99999,0,0,1676,0.4,9.6,0.5,0.5
167,0,7,0,96,0,0,0,96,96,99999,0,0,1677,0.668,64.128,0.5,0.5
167,0,8,0,258,0,0,0,24,24,99999,0,0,1678,0.519,12.456,0.6,0.6
167,0,9,0,198,0,0,0,288,288,99999,0,0,1679,0.07,20.16,0.5,0.5
168,0,0,0,163,0,0,0,96,96,99999,0,0,1680,0.657,63.072,0.5,0.5
168,0,1,0,29,0,0,0,360,360,99999,0,0,1681,0.274,98.64,0.4,0.4
168,0,2,0,2,0,0,0,24,24,99999,0,0,1682,0.405,9.72,0.4,0.4
168,0,3,0,124,0,0,0,12,12,99999,0,0,1683,0.292,3.504,0.5,0.5
168,0,4,0,206,0,0,0,120,120,99999,0,0,1684,0.155,18.6,0.6,0.6
168,0,5,0,70,0,0,0,24,24,99999,0,0,1685,0.437,10.488,0.5,0.5
168,0,6,0,37,0,0,0,384,384,99999,0,0,1686,0.277,106.368,0.4,0.4
168,0,7,0,93,0,0,0,30,30,99999,0,0,1687,0.281,8.43,0.5,0.5
168,0,8,0,16,0,0,0,12,12,99999,0,0,1688,0.301,3.612,0.4,0.4
168,0,9,0,488,0,0,0,48,48,99999,0,0,1689,0.092,4.416,0.6,0.6
169,0,0,0,24,0,0,0,20,20,99999,0,0,1690,0.441,8.82,0.4,0.4
169,0,1,0,20,0,0,0,216,216,99999,0,0,1691,0.386,83.376,0.4,0.4
169,0,2,0,58,0,0,0,264,264,99999,0,0,1692,0.276,72.864,0.5,0.5
169,0,3,0,98,0,0,0,60,60,99999,0,0,1693,0.225,13.5,0.5,0.5
169,0,4,0,245,0,0,0,456,456,99999,0,0,1694,0.217,98.952,0.6,0.6
169,0,5,0,354,0,0,0,7,7,99999,0,0,1695,0.82,5.74,0.6,0.6
169,0,6,0,444,0,0,0,24,24,99999,0,0,1696,2.138,51.312,0.6,0.6
169,0,7,0,53,0,0,0,12,12,99999,0,0,1697,0.335,4.02,0.5,0.5
169,0,8,0,119,0,0,0,74,74,99999,0,0,1698,0.2,14.8,0.5,0.5
169,0,9,0,328,0,0,0,312,312,99999,0,0,1699,0.275,85.8,0.6,0.6
170,0,0,0,168,0,0,0,336,336,99999,0,0,1700,0.291,97.776,0.5,0.5
170,0,1,0,451,0,0,0,72,72,99999,0,0,1701,0.662,47.664,0.6,0.6
170,0,2,0,40,0,0,0,24,24,99999,0,0,1702,2.218,53.232,0.4,0.4
170,0,3,0,171,0,0,0,24,24,99999,0,0,1703,0.4,9.6,0.5,0.5
170,0,4,0,23,0,0,0,210,210,99999,0,0,1704,0.11,23.1,0.4,0.4
170,0,5,0,369,0,0,0,192,192,99999,0,0,1705,0.368,70.656,0.6,0.6
170,0,6,0,19,0,0,0,12,12,99999,0,0,1706,0.28,3.36,0.4,0.4
170,0,7,0,120,0,0,0,240,240,99999,0,0,1707,0.3,72.0,0.5,0.5
170,0,8,0,324,0,0,0,216,216,99999,0,0,1708,0.38,82.08,0.6,0.6
170,0,9,0,50,0,0,0,27,27,99999,0,0,1709,3.0,81.0,0.5,0.5
171,0,0,0,171,0,0,0,24,24,99999,0,0,1710,0.4,9.6,0.5,0.5
171,0,1,0,234,0,0,0,12,12,99999,0,0,1711,0.356,4.272,0.6,0.6
171,0,2,0,24,0,0,0,20,20,99999,0,0,1712,0.441,8.82,0.4,0.4
171,0,3,0,139,0,0,0,28,28,99999,0,0,1713,0.168,4.704,0.5,0.5
171,0,4,0,160,0,0,0,10,10,99999,0,0,1714,6.195,61.95,0.5,0.5
171,0,5,0,437,0,0,0,32,32,99999,0,0,1715,2.209,70.688,0.6,0.6
171,0,6,0,50,0,0,0,27,27,99999,0,0,1716,3.0,81.0,0.5,0.5
171,0,7,0,65,0,0,0,24,24,99999,0,0,1717,0.49,11.76,0.5,0.5
171,0,8,0,40,0,0,0,24,24,99999,0,0,1718,2.218,53.232,0.4,0.4
171,0,9,0,11,0,0,0,264,264,99999,0,0,1719,0.282,74.448,0.4,0.4
172,0,0,0,78,0,0,0,240,240,99999,0,0,1720,0.37,88.8,0.5,0.5
172,0,1,0,197,0,0,0,432,432,99999,0,0,1721,0.164,70.848,0.5,0.5
172,0,2,0,190,0,0,0,8,8,99999,0,0,1722,0.565,4.52,0.5,0.5
172,0,3,0,41,0,0,0,80,80,99999,0,0,1723,0.152,12.16,0.4,0.4
172,0,4,0,180,0,0,0,216,216,99999,0,0,1724,0.408,88.128,0.5,0.5
172,0,5,0,436,0,0,0,32,32,99999,0,0,1725,2.162,69.184,0.6,0.6
172,0,6,0,188,0,0,0,12,12,99999,0,0,1726,1.147,13.764,0.5,0.5
172,0,7,0,355,0,0,0,36,36,99999,0,0,1727,0.383,13.788,0.6,0.6
172,0,8,0,284,0,0,0,96,96,99999,0,0,1728,0.66,63.36,0.6,0.6
172,0,9,0,231,0,0,0,24,24,99999,0,0,1729,0.514,12.336,0.6,0.6
173,0,0,0,197,0,0,0,432,432,99999,0,0,1730,0.164,70.848,0.5,0.5
173,0,1,0,72,0,0,0,120,120,99999,0,0,1731,0.62,74.4,0.5,0.5
173,0,2,0,290,0,0,0,312,312,99999,0,0,1732,0.33,102.96,0.6,0.6
173,0,3,0,80,0,0,0,32,32,99999,0,0,1733,0.468,14.976,0.5,0.5
173,0,4,0,309,0,0,0,50,50,99999,0,0,1734,0.275,13.75,0.6,0.6
173,0,5,0,452,0,0,0,12,12,99999,0,0,1735,4.225,50.7,0.6,0.6
173,0,6,0,392,0,0,0,360,360,99999,0,0,1736,0.156,56.16,0.6,0.6
173,0,7,0,306,0,0,0,36,36,99999,0,0,1737,0.308,11.088,0.6,0.6
173,0,8,0,119,0,0,0,74,74,99999,0,0,1738,0.2,14.8,0.5,0.5
173,0,9,0,371,0,0,0,60,60,99999,0,0,1739,0.31,18.6,0.6,0.6
174,0,0,0,317,0,0,0,12,12,99999,0,0,1740,0.425,5.1,0.6,0.6
174,0,1,0,192,0,0,0,360,360,99999,0,0,1741,0.277,99.72,0.5,0.5
174,0,2,0,435,0,0,0,9,9,99999,0,0,1742,0.62,5.58,0.6,0.6
174,0,3,0,432,0,0,0,16,16,99999,0,0,1743,0.9,14.4,0.6,0.6
174,0,4,0,461,0,0,0,60,60,99999,0,0,1744,0.322,19.32,0.6,0.6
174,0,5,0,13,0,0,0,96,96,99999,0,0,1745,0.596,57.216,0.4,0.4
174,0,6,0,139,0,0,0,28,28,99999,0,0,1746,0.168,4.704,0.5,0.5
174,0,7,0,392,0,0,0,360,360,99999,0,0,1747,0.156,56.16,0.6,0.6
174,0,8,0,25,0,0,0,30,30,99999,0,0,1748,0.454,13.62,0.4,0.4
174,0,9,0,292,0,0,0,384,384,99999,0,0,1749,0.269,103.296,0.6,0.6
175,0,0,0,31,0,0,0,72,72,99999,0,0,1750,0.125,9.0,0.4,0.4
175,0,1,0,375,0,0,0,168,168,99999,0,0,1751,0.383,64.344,0.6,0.6
175,0,2,0,418,0,0,0,27,27,99999,0,0,1752,1.5,40.5,0.6,0.6
175,0,3,0,65,0,0,0,24,24,99999,0,0,1753,0.49,11.76,0.5,0.5
175,0,4,0,23,0,0,0,210,210,99999,0,0,1754,0.11,23.1,0.4,0.4
175,0,5,0,32,0,0,0,96,96,99999,0,0,1755,0.125,12.0,0.4,0.4
175,0,6,0,25,0,0,0,30,30,99999,0,0,1756,0.454,13.62,0.4,0.4
175,0,7,0,180,0,0,0,216,216,99999,0,0,1757,0.408,88.128,0.5,0.5
175,0,8,0,26,0,0,0,360,360,99999,0,0,1758,0.274,98.64,0.4,0.4
175,0,9,0,86,0,0,0,80,80,99999,0,0,1759,0.179,14.32,0.5,0.5
176,0,0,0,157,0,0,0,12,12,99999,0,0,1760,0.227,2.724,0.5,0.5
176,0,1,0,101,0,0,0,384,384,99999,0,0,1761,0.275,105.6,0.5,0.5
176,0,2,0,88,0,0,0,180,180,99999,0,0,1762,0.108,19.44,0.5,0.5
176,0,3,0,332,0,0,0,72,72,99999,0,0,1763,0.233,16.776,0.6,0.6
176,0,4,0,16,0,0,0,12,12,99999,0,0,1764,0.301,3.612,0.4,0.4
176,0,5,0,9,0,0,0,180,180,99999,0,0,1765,0.1,18.0,0.4,0.4
176,0,6,0,87,0,0,0,12,12,99999,0,0,1766,5.165,61.98,0.5,0.5
176,0,7,0,235,0,0,0,30,30,99999,0,0,1767,0.23,6.9,0.6,0.6
176,0,8,0,181,0,0,0,24,24,99999,0,0,1768,0.491,11.784,0.5,0.5
176,0,9,0,34,0,0,0,336,336,99999,0,0,1769,0.233,78.288,0.4,0.4
177,0,0,0,9,0,0,0,180,180,99999,0,0,1770,0.1,18.0,0.4,0.4
177,0,1,0,314,0,0,0,77,77,99999,0,0,1771,1.0,77.0,0.6,0.6
177,0,2,0,134,0,0,0,24,24,99999,0,0,1772,0.409,9.816,0.5,0.5
177,0,3,0,465,0,0,0,15,15,99999,0,0,1773,0.582,8.73,0.6,0.6
177,0,4,0,54,0,0,0,336,336,99999,0,0,1774,0.274,92.064,0.5,0.5
177,0,5,0,30,0,0,0,24,24,99999,0,0,1775,0.387,9.288,0.4,0.4
177,0,6,0,337,0,0,0,240,240,99999,0,0,1776,0.336,80.64,0.6,0.6
177,0,7,0,390,0,0,0,24,24,99999,0,0,1777,0.221,5.304,0.6,0.6
177,0,8,0,123,0,0,0,20,20,99999,0,0,1778,0.28,5.6,0.5,0.5
177,0,9,0,90,0,0,0,24,24,99999,0,0,1779,0.42,10.08,0.5,0.5
178,0,0,0,46,0,0,0,30,30,99999,0,0,1780,0.373,11.19,0.4,0.4
178,0,1,0,8,0,0,0,40,40,99999,0,0,1781,0.381,15.24,0.4,0.4
178,0,2,0,171,0,0,0,24,24,99999,0,0,1782,0.4,9.6,0.5,0.5
178,0,3,0,42,0,0,0,30,30,99999,0,0,1783,0.454,13.62,0.4,0.4
178,0,4,0,47,0,0,0,30,30,99999,0,0,1784,0.365,10.95,0.4,0.4
178,0,5,0,238,0,0,0,33,33,99999,0,0,1785,0.238,7.854,0.6,0.6
178,0,6,0,284,0,0,0,96,96,99999,0,0,1786,0.66,63.36,0.6,0.6
178,0,7,0,56,0,0,0,192,192,99999,0,0,1787,0.37,71.04,0.5,0.5
178,0,8,0,93,0,0,0,30,30,99999,0,0,1788,0.281,8.43,0.5,0.5
178,0,9,0,39,0,0,0,360,360,99999,0,0,1789,0.276,99.36,0.4,0.4
179,0,0,0,3,0,0,0,312,312,99999,0,0,1790,0.324,101.088,0.4,0.4
179,0,1,0,33,0,0,0,240,240,99999,0,0,1791,0.409,98.16,0.4,0.4
179,0,2,0,360,0,0,0,140,140,99999,0,0,1792,0.268,37.52,0.6,0.6
179,0,3,0,121,0,0,0,3,3,99999,0,0,1793,15.0,45.0,0.5,0.5
179,0,4,0,115,0,0,0,192,192,99999,0,0,1794,0.389,74.688,0.5,0.5
179,0,5,0,402,0,0,0,77,77,99999,0,0,1795,0.2,15.4,0.6,0.6
179,0,6,0,117,0,0,0,336,336,99999,0,0,1796,0.244,81.984,0.5,0.5
179,0,7,0,167,0,0,0,240,240,99999,0,0,1797,0.284,68.16,0.5,0.5
179,0,8,0,496,0,0,0,56,56,99999,0,0,1798,1.468,82.208,0.6,0.6
179,0,9,0,381,0,0,0,8,8,99999,0,0,1799,1.0,8.0,0.6,0.6
180,0,0,0,92,0,0,0,30,30,99999,0,0,1800,0.348,10.44,0.5,0.5
180,0,1,0,19,0,0,0,12,12,99999,0,0,1801,0.28,3.36,0.4,0.4
180,0,2,0,17,0,0,0,108,108,99999,0,0,1802,0.176,19.008,0.4,0.4
180,0,3,0,43,0,0,0,240,240,99999,0,0,1803,0.3,72.0,0.4,0.4
180,0,4,0,42,0,0,0,30,30,99999,0,0,1804,0.454,13.62,0.4,0.4
180,0,5,0,167,0,0,0,240,240,99999,0,0,1805,0.284,68.16,0.5,0.5
180,0,6,0,156,0,0,0,81,81,99999,0,0,1806,0.2,16.2,0.5,0.5
180,0,7,0,106,0,0,0,24,24,99999,0,0,1807,0.49,11.76,0.5,0.5
180,0,8,0,1,0,0,0,72,72,99999,0,0,1808,0.125,9.0,0.4,0.4
180,0,9,0,113,0,0,0,11,11,99999,0,0,1809,6.02,66.22,0.5,0.5
181,0,0,0,283,0,0,0,20,20,99999,0,0,1810,1.0,20.0,0.6,0.6
181,0,1,0,146,0,0,0,24,24,99999,0,0,1811,0.561,13.464,0.5,0.5
181,0,2,0,4,0,0,0,6,6,99999,0,0,1812,0.425,2.55,0.4,0.4
181,0,3,0,133,0,0,0,14,14,99999,0,0,1813,0.439,6.146,0.5,0.5
181,0,4,0,90,0,0,0,24,24,99999,0,0,1814,0.42,10.08,0.5,0.5
181,0,5,0,80,0,0,0,32,32,99999,0,0,1815,0.468,14.976,0.5,0.5
181,0,6,0,341,0,0,0,96,96,99999,0,0,1816,0.665,63.84,0.6,0.6
181,0,7,0,55,0,0,0,72,72,99999,0,0,1817,0.15,10.8,0.5,0.5
181,0,8,0,23,0,0,0,210,210,99999,0,0,1818,0.11,23.1,0.4,0.4
181,0,9,0,492,0,0,0,216,216,99999,0,0,1819,0.358,77.328,0.6,0.6
182,0,0,0,190,0,0,0,8,8,99999,0,0,1820,0.565,4.52,0.5,0.5
